occurrence_ordinal	frame	after_source_ordinal	cpu	pc	opcode	start_master_cycle	next_pc	delta_to_next_start	flow	branch_outcome	roles	source
590	1150	20	2	0x72762	0xD002	132312	0x72764	28	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
591	1150	20	2	0x72764	0x1439	132340	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
592	1150	20	2	0x7276A	0x0802	132459	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
593	1150	20	2	0x7276E	0x66F4	132529	0x72770	56	branch	not_taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
594	1150	20	2	0x72770	0x13C0	132585	0x72776	119	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
595	1150	20	2	0x72776	0x4E71	132704	0x72778	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
596	1150	20	2	0x72778	0x4E71	132732	0x7277A	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
597	1150	20	2	0x7277A	0x4E71	132760	0x7277C	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
598	1150	20	2	0x7277C	0x1439	132788	0x72782	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
599	1150	20	2	0x72782	0x0802	132907	0x72786	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
600	1150	20	2	0x72786	0x66F4	132977	0x72788	56	branch	not_taken	control_flow,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
601	1150	20	2	0x72788	0x13C1	133033	0x7278E	119	linear	n/a	ordinary,ym_write	WriteFMII@s1.sounddriver.asm:1752-1769
602	1150	21	2	0x7278E	0x4E75	133152	0x72C9A	126	return	target=0x72C9A	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
603	1150	21	2	0x72C9A	0x51CD	133278	0x72C8C	70	branch	taken	control_flow	SetVoice@s1.sounddriver.asm:2328-2375
604	1150	21	2	0x72C8C	0x101A	133348	0x72C8E	56	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
605	1150	21	2	0x72C8E	0x1219	133404	0x72C90	56	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
606	1150	21	2	0x72C90	0xE20C	133460	0x72C92	56	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
607	1150	21	2	0x72C92	0x6402	133516	0x72C94	56	branch	not_taken	control_flow	SetVoice@s1.sounddriver.asm:2328-2375
608	1150	21	2	0x72C94	0xD203	133572	0x72C96	28	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
609	1150	21	2	0x72C96	0x4EBA	133600	0x72722	126	call	target=0x72722	control_flow	SetVoice@s1.sounddriver.asm:2328-2375
610	1150	21	2	0x72722	0x082D	133726	0x72728	112	linear	n/a	ordinary	WriteFMIorII@s1.sounddriver.asm:1712-1717
611	1150	21	2	0x72728	0x6630	133838	0x7275A	70	branch	taken	control_flow	WriteFMIorII@s1.sounddriver.asm:1712-1717
612	1150	21	2	0x7275A	0x142D	133908	0x7275E	84	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
613	1150	21	2	0x7275E	0x0882	133992	0x72762	84	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
614	1150	21	2	0x72762	0xD002	134076	0x72764	42	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
615	1150	21	2	0x72764	0x1439	134118	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
616	1150	21	2	0x7276A	0x0802	134237	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
617	1150	21	2	0x7276E	0x66F4	134307	0x72764	70	branch	taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
618	1150	21	2	0x72764	0x1439	134377	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
619	1150	21	2	0x7276A	0x0802	134496	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
620	1150	21	2	0x7276E	0x66F4	134566	0x72764	70	branch	taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
621	1150	21	2	0x72764	0x1439	134636	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
622	1150	21	2	0x7276A	0x0802	134755	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
623	1150	21	2	0x7276E	0x66F4	134825	0x72770	56	branch	not_taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
624	1150	21	2	0x72770	0x13C0	134881	0x72776	119	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
625	1150	21	2	0x72776	0x4E71	135000	0x72778	42	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
626	1150	21	2	0x72778	0x4E71	135042	0x7277A	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
627	1150	21	2	0x7277A	0x4E71	135070	0x7277C	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
628	1150	21	2	0x7277C	0x1439	135098	0x72782	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
629	1150	21	2	0x72782	0x0802	135217	0x72786	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
630	1150	21	2	0x72786	0x66F4	135287	0x72788	56	branch	not_taken	control_flow,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
631	1150	21	2	0x72788	0x13C1	135343	0x7278E	119	linear	n/a	ordinary,ym_write	WriteFMII@s1.sounddriver.asm:1752-1769
632	1150	22	2	0x7278E	0x4E75	135462	0x72C9A	112	return	target=0x72C9A	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
633	1150	22	2	0x72C9A	0x51CD	135574	0x72C8C	70	branch	taken	control_flow	SetVoice@s1.sounddriver.asm:2328-2375
634	1150	22	2	0x72C8C	0x101A	135644	0x72C8E	56	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
635	1150	22	2	0x72C8E	0x1219	135700	0x72C90	56	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
636	1150	22	2	0x72C90	0xE20C	135756	0x72C92	56	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
637	1150	22	2	0x72C92	0x6402	135812	0x72C96	70	branch	taken	control_flow	SetVoice@s1.sounddriver.asm:2328-2375
638	1150	22	2	0x72C96	0x4EBA	135882	0x72722	126	call	target=0x72722	control_flow	SetVoice@s1.sounddriver.asm:2328-2375
639	1150	22	2	0x72722	0x082D	136008	0x72728	126	linear	n/a	ordinary	WriteFMIorII@s1.sounddriver.asm:1712-1717
640	1150	22	2	0x72728	0x6630	136134	0x7275A	70	branch	taken	control_flow	WriteFMIorII@s1.sounddriver.asm:1712-1717
641	1150	22	2	0x7275A	0x142D	136204	0x7275E	84	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
642	1150	22	2	0x7275E	0x0882	136288	0x72762	84	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
643	1150	22	2	0x72762	0xD002	136372	0x72764	28	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
644	1150	22	2	0x72764	0x1439	136400	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
645	1150	22	2	0x7276A	0x0802	136519	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
646	1150	22	2	0x7276E	0x66F4	136589	0x72764	70	branch	taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
647	1150	22	2	0x72764	0x1439	136659	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
648	1150	22	2	0x7276A	0x0802	136778	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
649	1150	22	2	0x7276E	0x66F4	136848	0x72764	70	branch	taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
650	1150	22	2	0x72764	0x1439	136918	0x7276A	133	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
651	1150	22	2	0x7276A	0x0802	137051	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
652	1150	22	2	0x7276E	0x66F4	137121	0x72770	56	branch	not_taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
653	1150	22	2	0x72770	0x13C0	137177	0x72776	119	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
654	1150	22	2	0x72776	0x4E71	137296	0x72778	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
655	1150	22	2	0x72778	0x4E71	137324	0x7277A	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
656	1150	22	2	0x7277A	0x4E71	137352	0x7277C	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
657	1150	22	2	0x7277C	0x1439	137380	0x72782	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
658	1150	22	2	0x72782	0x0802	137499	0x72786	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
659	1150	22	2	0x72786	0x66F4	137569	0x72788	56	branch	not_taken	control_flow,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
660	1150	22	2	0x72788	0x13C1	137625	0x7278E	119	linear	n/a	ordinary,ym_write	WriteFMII@s1.sounddriver.asm:1752-1769
661	1150	23	2	0x7278E	0x4E75	137744	0x72C9A	112	return	target=0x72C9A	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
662	1150	23	2	0x72C9A	0x51CD	137856	0x72C8C	84	branch	taken	control_flow	SetVoice@s1.sounddriver.asm:2328-2375
663	1150	23	2	0x72C8C	0x101A	137940	0x72C8E	56	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
664	1150	23	2	0x72C8E	0x1219	137996	0x72C90	56	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
665	1150	23	2	0x72C90	0xE20C	138052	0x72C92	56	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
666	1150	23	2	0x72C92	0x6402	138108	0x72C94	56	branch	not_taken	control_flow	SetVoice@s1.sounddriver.asm:2328-2375
667	1150	23	2	0x72C94	0xD203	138164	0x72C96	28	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
668	1150	23	2	0x72C96	0x4EBA	138192	0x72722	126	call	target=0x72722	control_flow	SetVoice@s1.sounddriver.asm:2328-2375
669	1150	23	2	0x72722	0x082D	138318	0x72728	112	linear	n/a	ordinary	WriteFMIorII@s1.sounddriver.asm:1712-1717
670	1150	23	2	0x72728	0x6630	138430	0x7275A	70	branch	taken	control_flow	WriteFMIorII@s1.sounddriver.asm:1712-1717
671	1150	23	2	0x7275A	0x142D	138500	0x7275E	84	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
672	1150	23	2	0x7275E	0x0882	138584	0x72762	84	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
673	1150	23	2	0x72762	0xD002	138668	0x72764	28	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
674	1150	23	2	0x72764	0x1439	138696	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
675	1150	23	2	0x7276A	0x0802	138815	0x7276E	84	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
676	1150	23	2	0x7276E	0x66F4	138899	0x72764	70	branch	taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
677	1150	23	2	0x72764	0x1439	138969	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
678	1150	23	2	0x7276A	0x0802	139088	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
679	1150	23	2	0x7276E	0x66F4	139158	0x72764	70	branch	taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
680	1150	23	2	0x72764	0x1439	139228	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
681	1150	23	2	0x7276A	0x0802	139347	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
682	1150	23	2	0x7276E	0x66F4	139417	0x72770	56	branch	not_taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
683	1150	23	2	0x72770	0x13C0	139473	0x72776	119	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
684	1150	23	2	0x72776	0x4E71	139592	0x72778	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
685	1150	23	2	0x72778	0x4E71	139620	0x7277A	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
686	1150	23	2	0x7277A	0x4E71	139648	0x7277C	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
687	1150	23	2	0x7277C	0x1439	139676	0x72782	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
688	1150	23	2	0x72782	0x0802	139795	0x72786	84	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
689	1150	23	2	0x72786	0x66F4	139879	0x72788	56	branch	not_taken	control_flow,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
690	1150	23	2	0x72788	0x13C1	139935	0x7278E	119	linear	n/a	ordinary,ym_write	WriteFMII@s1.sounddriver.asm:1752-1769
691	1150	24	2	0x7278E	0x4E75	140054	0x72C9A	112	return	target=0x72C9A	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
692	1150	24	2	0x72C9A	0x51CD	140166	0x72C9E	98	branch	not_taken	control_flow	SetVoice@s1.sounddriver.asm:2328-2375
693	1150	24	2	0x72C9E	0x103C	140264	0x72CA2	56	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
694	1150	24	2	0x72CA2	0x122D	140320	0x72CA6	84	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
695	1150	24	2	0x72CA6	0x4EBA	140404	0x72722	126	call	target=0x72722	control_flow	SetVoice@s1.sounddriver.asm:2328-2375
696	1150	24	2	0x72722	0x082D	140530	0x72728	112	linear	n/a	ordinary	WriteFMIorII@s1.sounddriver.asm:1712-1717
697	1150	24	2	0x72728	0x6630	140642	0x7275A	70	branch	taken	control_flow	WriteFMIorII@s1.sounddriver.asm:1712-1717
698	1150	24	2	0x7275A	0x142D	140712	0x7275E	98	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
699	1150	24	2	0x7275E	0x0882	140810	0x72762	84	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
700	1150	24	2	0x72762	0xD002	140894	0x72764	28	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
701	1150	24	2	0x72764	0x1439	140922	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
702	1150	24	2	0x7276A	0x0802	141041	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
703	1150	24	2	0x7276E	0x66F4	141111	0x72764	70	branch	taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
704	1150	24	2	0x72764	0x1439	141181	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
705	1150	24	2	0x7276A	0x0802	141300	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
706	1150	24	2	0x7276E	0x66F4	141370	0x72764	70	branch	taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
707	1150	24	2	0x72764	0x1439	141440	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
708	1150	24	2	0x7276A	0x0802	141559	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
709	1150	24	2	0x7276E	0x66F4	141629	0x72770	70	branch	not_taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
710	1150	24	2	0x72770	0x13C0	141699	0x72776	119	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
711	1150	24	2	0x72776	0x4E71	141818	0x72778	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
712	1150	24	2	0x72778	0x4E71	141846	0x7277A	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
713	1150	24	2	0x7277A	0x4E71	141874	0x7277C	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
714	1150	24	2	0x7277C	0x1439	141902	0x72782	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
715	1150	24	2	0x72782	0x0802	142021	0x72786	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
716	1150	24	2	0x72786	0x66F4	142091	0x72788	56	branch	not_taken	control_flow,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
717	1150	24	2	0x72788	0x13C1	142147	0x7278E	119	linear	n/a	ordinary,ym_write	WriteFMII@s1.sounddriver.asm:1752-1769
718	1150	25	2	0x7278E	0x4E75	142266	0x72CAA	112	return	target=0x72CAA	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
719	1150	25	2	0x72CAA	0x4E75	142378	0x71D02	112	return	target=0x71D02	control_flow	SetVoice@s1.sounddriver.asm:2328-2375
720	1150	25	2	0x71D02	0x60F0	142490	0x71CF4	70	branch	target=0x71CF4	control_flow	FMDoNext@s1.sounddriver.asm:365-393
721	1150	25	2	0x71CF4	0x7A00	142560	0x71CF6	42	linear	n/a	ordinary	FMDoNext@s1.sounddriver.asm:365-393
722	1150	25	2	0x71CF6	0x1A1C	142602	0x71CF8	56	linear	n/a	ordinary	FMDoNext@s1.sounddriver.asm:365-393
723	1150	25	2	0x71CF8	0x0C05	142658	0x71CFC	56	linear	n/a	ordinary	FMDoNext@s1.sounddriver.asm:365-393
724	1150	25	2	0x71CFC	0x6506	142714	0x71D04	70	branch	taken	control_flow	FMDoNext@s1.sounddriver.asm:365-393
725	1150	25	2	0x71D04	0x4EBA	142784	0x726FE	126	call	target=0x726FE	control_flow	FMDoNext@s1.sounddriver.asm:365-393
726	1150	25	2	0x726FE	0x0815	142910	0x72702	84	linear	n/a	ordinary	FMNoteOff@s1.sounddriver.asm:1683-1698
727	1150	25	2	0x72702	0x6610	142994	0x72704	56	branch	not_taken	control_flow	FMNoteOff@s1.sounddriver.asm:1683-1698
728	1150	25	2	0x72704	0x0815	143050	0x72708	84	linear	n/a	ordinary	FMNoteOff@s1.sounddriver.asm:1683-1698
729	1150	25	2	0x72708	0x660A	143134	0x7270A	56	branch	not_taken	control_flow	FMNoteOff@s1.sounddriver.asm:1683-1698
730	1150	25	2	0x7270A	0x7028	143190	0x7270C	28	linear	n/a	ordinary	FMNoteOff@s1.sounddriver.asm:1683-1698
731	1150	25	2	0x7270C	0x122D	143218	0x72710	84	linear	n/a	ordinary	FMNoteOff@s1.sounddriver.asm:1683-1698
732	1150	25	2	0x72710	0x6000	143302	0x7272E	70	branch	target=0x7272E	control_flow	FMNoteOff@s1.sounddriver.asm:1683-1698
733	1150	25	2	0x7272E	0x1439	143372	0x72734	119	linear	n/a	ordinary,busy_poll	WriteFMI@s1.sounddriver.asm:1725-1742
734	1150	25	2	0x72734	0x0802	143491	0x72738	84	linear	n/a	ordinary,busy_poll	WriteFMI@s1.sounddriver.asm:1725-1742
735	1150	25	2	0x72738	0x66F4	143575	0x7272E	70	branch	taken	control_flow	WriteFMI@s1.sounddriver.asm:1725-1742
736	1150	25	2	0x7272E	0x1439	143645	0x72734	119	linear	n/a	ordinary,busy_poll	WriteFMI@s1.sounddriver.asm:1725-1742
737	1150	25	2	0x72734	0x0802	143764	0x72738	70	linear	n/a	ordinary,busy_poll	WriteFMI@s1.sounddriver.asm:1725-1742
738	1150	25	2	0x72738	0x66F4	143834	0x7273A	56	branch	not_taken	control_flow	WriteFMI@s1.sounddriver.asm:1725-1742
739	1150	25	2	0x7273A	0x13C0	143890	0x72740	119	linear	n/a	ordinary	WriteFMI@s1.sounddriver.asm:1725-1742
740	1150	25	2	0x72740	0x4E71	144009	0x72742	28	linear	n/a	ordinary	WriteFMI@s1.sounddriver.asm:1725-1742
741	1150	25	2	0x72742	0x4E71	144037	0x72744	28	linear	n/a	ordinary	WriteFMI@s1.sounddriver.asm:1725-1742
742	1150	25	2	0x72744	0x4E71	144065	0x72746	28	linear	n/a	ordinary	WriteFMI@s1.sounddriver.asm:1725-1742
743	1150	25	2	0x72746	0x1439	144093	0x7274C	119	linear	n/a	ordinary,busy_poll	WriteFMI@s1.sounddriver.asm:1725-1742
744	1150	25	2	0x7274C	0x0802	144212	0x72750	70	linear	n/a	ordinary,busy_poll	WriteFMI@s1.sounddriver.asm:1725-1742
745	1150	25	2	0x72750	0x66F4	144282	0x72752	56	branch	not_taken	control_flow,busy_poll	WriteFMI@s1.sounddriver.asm:1725-1742
746	1150	25	2	0x72752	0x13C1	144338	0x72758	119	linear	n/a	ordinary,ym_write	WriteFMI@s1.sounddriver.asm:1725-1742
747	1150	26	2	0x72758	0x4E75	144457	0x71D08	126	return	target=0x71D08	control_flow	WriteFMI@s1.sounddriver.asm:1725-1742
748	1150	26	2	0x71D08	0x4A05	144583	0x71D0A	28	linear	n/a	ordinary	FMDoNext@s1.sounddriver.asm:365-393
749	1150	26	2	0x71D0A	0x6A0E	144611	0x71D0C	56	branch	not_taken	control_flow	FMDoNext@s1.sounddriver.asm:365-393
750	1150	26	2	0x71D0C	0x4EBA	144667	0x71D22	126	call	target=0x71D22	control_flow	FMDoNext@s1.sounddriver.asm:365-393
751	1150	26	2	0x71D22	0x0405	144793	0x71D26	56	linear	n/a	ordinary	FMSetFreq@s1.sounddriver.asm:396-407
752	1150	26	2	0x71D26	0x6730	144849	0x71D28	56	branch	not_taken	control_flow	FMSetFreq@s1.sounddriver.asm:396-407
753	1150	26	2	0x71D28	0xDA2D	144905	0x71D2C	84	linear	n/a	ordinary	FMSetFreq@s1.sounddriver.asm:396-407
754	1150	26	2	0x71D2C	0x0245	144989	0x71D30	56	linear	n/a	ordinary	FMSetFreq@s1.sounddriver.asm:396-407
755	1150	26	2	0x71D30	0xE34D	145045	0x71D32	56	linear	n/a	ordinary	FMSetFreq@s1.sounddriver.asm:396-407
756	1150	26	2	0x71D32	0x41FA	145101	0x71D36	56	linear	n/a	ordinary	FMSetFreq@s1.sounddriver.asm:396-407
757	1150	26	2	0x71D36	0x3C30	145157	0x71D3A	98	linear	n/a	ordinary	FMSetFreq@s1.sounddriver.asm:396-407
758	1150	26	2	0x71D3A	0x3B46	145255	0x71D3E	84	linear	n/a	ordinary	FMSetFreq@s1.sounddriver.asm:396-407
759	1150	26	2	0x71D3E	0x4E75	145339	0x71D10	112	return	target=0x71D10	control_flow	FMSetFreq@s1.sounddriver.asm:396-407
760	1150	26	2	0x71D10	0x1A1C	145451	0x71D12	70	linear	n/a	ordinary	FMDoNext@s1.sounddriver.asm:365-393
761	1150	26	2	0x71D12	0x6A06	145521	0x71D1A	70	branch	taken	control_flow	FMDoNext@s1.sounddriver.asm:365-393
762	1150	26	2	0x71D1A	0x4EBA	145591	0x71D40	126	call	target=0x71D40	control_flow	FMDoNext@s1.sounddriver.asm:365-393
763	1150	26	2	0x71D40	0x1005	145717	0x71D42	28	linear	n/a	ordinary	SetDuration@s1.sounddriver.asm:410-426
764	1150	26	2	0x71D42	0x122D	145745	0x71D46	84	linear	n/a	ordinary	SetDuration@s1.sounddriver.asm:410-426
765	1150	26	2	0x71D46	0x5301	145829	0x71D48	28	linear	n/a	ordinary	SetDuration@s1.sounddriver.asm:410-426
766	1150	26	2	0x71D48	0x6704	145857	0x71D4E	70	branch	taken	control_flow	SetDuration@s1.sounddriver.asm:410-426
767	1150	26	2	0x71D4E	0x1B40	145927	0x71D52	84	linear	n/a	ordinary	SetDuration@s1.sounddriver.asm:410-426
768	1150	26	2	0x71D52	0x1B40	146011	0x71D56	84	linear	n/a	ordinary	SetDuration@s1.sounddriver.asm:410-426
769	1150	26	2	0x71D56	0x4E75	146095	0x71D1E	112	return	target=0x71D1E	control_flow	SetDuration@s1.sounddriver.asm:410-426
770	1150	26	2	0x71D1E	0x6000	146207	0x71D60	70	branch	target=0x71D60	control_flow	FMDoNext@s1.sounddriver.asm:365-393
771	1150	26	2	0x71D60	0x2B4C	146277	0x71D64	112	linear	n/a	ordinary	FinishTrackUpdate@s1.sounddriver.asm:435-456
772	1150	26	2	0x71D64	0x1B6D	146389	0x71D6A	154	linear	n/a	ordinary	FinishTrackUpdate@s1.sounddriver.asm:435-456
773	1150	26	2	0x71D6A	0x0815	146543	0x71D6E	84	linear	n/a	ordinary	FinishTrackUpdate@s1.sounddriver.asm:435-456
774	1150	26	2	0x71D6E	0x662C	146627	0x71D70	56	branch	not_taken	control_flow	FinishTrackUpdate@s1.sounddriver.asm:435-456
775	1150	26	2	0x71D70	0x1B6D	146683	0x71D76	140	linear	n/a	ordinary	FinishTrackUpdate@s1.sounddriver.asm:435-456
776	1150	26	2	0x71D76	0x422D	146823	0x71D7A	112	linear	n/a	ordinary	FinishTrackUpdate@s1.sounddriver.asm:435-456
777	1150	26	2	0x71D7A	0x0815	146935	0x71D7E	84	linear	n/a	ordinary	FinishTrackUpdate@s1.sounddriver.asm:435-456
778	1150	26	2	0x71D7E	0x671C	147019	0x71D80	56	branch	not_taken	control_flow	FinishTrackUpdate@s1.sounddriver.asm:435-456
779	1150	26	2	0x71D80	0x206D	147075	0x71D84	112	linear	n/a	ordinary	FinishTrackUpdate@s1.sounddriver.asm:435-456
780	1150	26	2	0x71D84	0x1B58	147187	0x71D88	112	linear	n/a	ordinary	FinishTrackUpdate@s1.sounddriver.asm:435-456
781	1150	26	2	0x71D88	0x1B58	147299	0x71D8C	126	linear	n/a	ordinary	FinishTrackUpdate@s1.sounddriver.asm:435-456
782	1150	26	2	0x71D8C	0x1B58	147425	0x71D90	112	linear	n/a	ordinary	FinishTrackUpdate@s1.sounddriver.asm:435-456
783	1150	26	2	0x71D90	0x1018	147537	0x71D92	56	linear	n/a	ordinary	FinishTrackUpdate@s1.sounddriver.asm:435-456
784	1150	26	2	0x71D92	0xE208	147593	0x71D94	56	linear	n/a	ordinary	FinishTrackUpdate@s1.sounddriver.asm:435-456
785	1150	26	2	0x71D94	0x1B40	147649	0x71D98	84	linear	n/a	ordinary	FinishTrackUpdate@s1.sounddriver.asm:435-456
786	1150	26	2	0x71D98	0x426D	147733	0x71D9C	112	linear	n/a	ordinary	FinishTrackUpdate@s1.sounddriver.asm:435-456
787	1150	26	2	0x71D9C	0x4E75	147845	0x71CD8	112	return	target=0x71CD8	control_flow	FinishTrackUpdate@s1.sounddriver.asm:435-456
