occurrence_ordinal	frame	after_source_ordinal	cpu	pc	opcode	start_master_cycle	next_pc	delta_to_next_start	flow	branch_outcome	roles	source
601	978	20	2	0x7277C	0x1439	204861	0x72782	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
602	978	20	2	0x72782	0x0802	204980	0x72786	84	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
603	978	20	2	0x72786	0x66F4	205064	0x72788	56	branch	not_taken	control_flow,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
604	978	20	2	0x72788	0x13C1	205120	0x7278E	119	linear	n/a	ordinary,ym_write	WriteFMII@s1.sounddriver.asm:1752-1769
605	978	21	2	0x7278E	0x4E75	205239	0x72C9A	112	return	target=0x72C9A	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
606	978	21	2	0x72C9A	0x51CD	205351	0x72C8C	70	branch	taken	control_flow	SetVoice@s1.sounddriver.asm:2328-2375
607	978	21	2	0x72C8C	0x101A	205421	0x72C8E	56	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
608	978	21	2	0x72C8E	0x1219	205477	0x72C90	56	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
609	978	21	2	0x72C90	0xE20C	205533	0x72C92	56	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
610	978	21	2	0x72C92	0x6402	205589	0x72C94	56	branch	not_taken	control_flow	SetVoice@s1.sounddriver.asm:2328-2375
611	978	21	2	0x72C94	0xD203	205645	0x72C96	28	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
612	978	21	2	0x72C96	0x4EBA	205673	0x72722	126	call	target=0x72722	control_flow	SetVoice@s1.sounddriver.asm:2328-2375
613	978	21	2	0x72722	0x082D	205799	0x72728	112	linear	n/a	ordinary	WriteFMIorII@s1.sounddriver.asm:1712-1717
614	978	21	2	0x72728	0x6630	205911	0x7275A	84	branch	taken	control_flow	WriteFMIorII@s1.sounddriver.asm:1712-1717
615	978	21	2	0x7275A	0x142D	205995	0x7275E	84	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
616	978	21	2	0x7275E	0x0882	206079	0x72762	84	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
617	978	21	2	0x72762	0xD002	206163	0x72764	28	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
618	978	21	2	0x72764	0x1439	206191	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
619	978	21	2	0x7276A	0x0802	206310	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
620	978	21	2	0x7276E	0x66F4	206380	0x72764	70	branch	taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
621	978	21	2	0x72764	0x1439	206450	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
622	978	21	2	0x7276A	0x0802	206569	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
623	978	21	2	0x7276E	0x66F4	206639	0x72764	70	branch	taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
624	978	21	2	0x72764	0x1439	206709	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
625	978	21	2	0x7276A	0x0802	206828	0x7276E	84	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
626	978	21	2	0x7276E	0x66F4	206912	0x72770	56	branch	not_taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
627	978	21	2	0x72770	0x13C0	206968	0x72776	119	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
628	978	21	2	0x72776	0x4E71	207087	0x72778	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
629	978	21	2	0x72778	0x4E71	207115	0x7277A	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
630	978	21	2	0x7277A	0x4E71	207143	0x7277C	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
631	978	21	2	0x7277C	0x1439	207171	0x72782	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
632	978	21	2	0x72782	0x0802	207290	0x72786	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
633	978	21	2	0x72786	0x66F4	207360	0x72788	56	branch	not_taken	control_flow,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
634	978	21	2	0x72788	0x13C1	207416	0x7278E	119	linear	n/a	ordinary,ym_write	WriteFMII@s1.sounddriver.asm:1752-1769
635	978	22	2	0x7278E	0x4E75	207535	0x72C9A	112	return	target=0x72C9A	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
636	978	22	2	0x72C9A	0x51CD	207647	0x72C8C	70	branch	taken	control_flow	SetVoice@s1.sounddriver.asm:2328-2375
637	978	22	2	0x72C8C	0x101A	207717	0x72C8E	56	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
638	978	22	2	0x72C8E	0x1219	207773	0x72C90	70	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
639	978	22	2	0x72C90	0xE20C	207843	0x72C92	56	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
640	978	22	2	0x72C92	0x6402	207899	0x72C96	70	branch	taken	control_flow	SetVoice@s1.sounddriver.asm:2328-2375
641	978	22	2	0x72C96	0x4EBA	207969	0x72722	126	call	target=0x72722	control_flow	SetVoice@s1.sounddriver.asm:2328-2375
642	978	22	2	0x72722	0x082D	208095	0x72728	112	linear	n/a	ordinary	WriteFMIorII@s1.sounddriver.asm:1712-1717
643	978	22	2	0x72728	0x6630	208207	0x7275A	70	branch	taken	control_flow	WriteFMIorII@s1.sounddriver.asm:1712-1717
644	978	22	2	0x7275A	0x142D	208277	0x7275E	84	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
645	978	22	2	0x7275E	0x0882	208361	0x72762	84	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
646	978	22	2	0x72762	0xD002	208445	0x72764	28	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
647	978	22	2	0x72764	0x1439	208473	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
648	978	22	2	0x7276A	0x0802	208592	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
649	978	22	2	0x7276E	0x66F4	208662	0x72764	70	branch	taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
650	978	22	2	0x72764	0x1439	208732	0x7276A	133	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
651	978	22	2	0x7276A	0x0802	208865	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
652	978	22	2	0x7276E	0x66F4	208935	0x72764	70	branch	taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
653	978	22	2	0x72764	0x1439	209005	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
654	978	22	2	0x7276A	0x0802	209124	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
655	978	22	2	0x7276E	0x66F4	209194	0x72770	56	branch	not_taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
656	978	22	2	0x72770	0x13C0	209250	0x72776	119	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
657	978	22	2	0x72776	0x4E71	209369	0x72778	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
658	978	22	2	0x72778	0x4E71	209397	0x7277A	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
659	978	22	2	0x7277A	0x4E71	209425	0x7277C	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
660	978	22	2	0x7277C	0x1439	209453	0x72782	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
661	978	22	2	0x72782	0x0802	209572	0x72786	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
662	978	22	2	0x72786	0x66F4	209642	0x72788	70	branch	not_taken	control_flow,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
663	978	22	2	0x72788	0x13C1	209712	0x7278E	119	linear	n/a	ordinary,ym_write	WriteFMII@s1.sounddriver.asm:1752-1769
664	978	23	2	0x7278E	0x4E75	209831	0x72C9A	112	return	target=0x72C9A	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
665	978	23	2	0x72C9A	0x51CD	209943	0x72C8C	70	branch	taken	control_flow	SetVoice@s1.sounddriver.asm:2328-2375
666	978	23	2	0x72C8C	0x101A	210013	0x72C8E	56	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
667	978	23	2	0x72C8E	0x1219	210069	0x72C90	56	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
668	978	23	2	0x72C90	0xE20C	210125	0x72C92	56	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
669	978	23	2	0x72C92	0x6402	210181	0x72C94	56	branch	not_taken	control_flow	SetVoice@s1.sounddriver.asm:2328-2375
670	978	23	2	0x72C94	0xD203	210237	0x72C96	28	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
671	978	23	2	0x72C96	0x4EBA	210265	0x72722	126	call	target=0x72722	control_flow	SetVoice@s1.sounddriver.asm:2328-2375
672	978	23	2	0x72722	0x082D	210391	0x72728	112	linear	n/a	ordinary	WriteFMIorII@s1.sounddriver.asm:1712-1717
673	978	23	2	0x72728	0x6630	210503	0x7275A	70	branch	taken	control_flow	WriteFMIorII@s1.sounddriver.asm:1712-1717
674	978	23	2	0x7275A	0x142D	210573	0x7275E	98	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
675	978	23	2	0x7275E	0x0882	210671	0x72762	84	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
676	978	23	2	0x72762	0xD002	210755	0x72764	28	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
677	978	23	2	0x72764	0x1439	210783	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
678	978	23	2	0x7276A	0x0802	210902	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
679	978	23	2	0x7276E	0x66F4	210972	0x72764	70	branch	taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
680	978	23	2	0x72764	0x1439	211042	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
681	978	23	2	0x7276A	0x0802	211161	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
682	978	23	2	0x7276E	0x66F4	211231	0x72764	70	branch	taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
683	978	23	2	0x72764	0x1439	211301	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
684	978	23	2	0x7276A	0x0802	211420	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
685	978	23	2	0x7276E	0x66F4	211490	0x72770	70	branch	not_taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
686	978	23	2	0x72770	0x13C0	211560	0x72776	119	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
687	978	23	2	0x72776	0x4E71	211679	0x72778	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
688	978	23	2	0x72778	0x4E71	211707	0x7277A	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
689	978	23	2	0x7277A	0x4E71	211735	0x7277C	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
690	978	23	2	0x7277C	0x1439	211763	0x72782	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
691	978	23	2	0x72782	0x0802	211882	0x72786	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
692	978	23	2	0x72786	0x66F4	211952	0x72788	56	branch	not_taken	control_flow,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
693	978	23	2	0x72788	0x13C1	212008	0x7278E	119	linear	n/a	ordinary,ym_write	WriteFMII@s1.sounddriver.asm:1752-1769
694	978	24	2	0x7278E	0x4E75	212127	0x72C9A	112	return	target=0x72C9A	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
695	978	24	2	0x72C9A	0x51CD	212239	0x72C9E	98	branch	not_taken	control_flow	SetVoice@s1.sounddriver.asm:2328-2375
696	978	24	2	0x72C9E	0x103C	212337	0x72CA2	56	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
697	978	24	2	0x72CA2	0x122D	212393	0x72CA6	98	linear	n/a	ordinary	SetVoice@s1.sounddriver.asm:2328-2375
698	978	24	2	0x72CA6	0x4EBA	212491	0x72722	126	call	target=0x72722	control_flow	SetVoice@s1.sounddriver.asm:2328-2375
699	978	24	2	0x72722	0x082D	212617	0x72728	112	linear	n/a	ordinary	WriteFMIorII@s1.sounddriver.asm:1712-1717
700	978	24	2	0x72728	0x6630	212729	0x7275A	70	branch	taken	control_flow	WriteFMIorII@s1.sounddriver.asm:1712-1717
701	978	24	2	0x7275A	0x142D	212799	0x7275E	84	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
702	978	24	2	0x7275E	0x0882	212883	0x72762	84	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
703	978	24	2	0x72762	0xD002	212967	0x72764	28	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
704	978	24	2	0x72764	0x1439	212995	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
705	978	24	2	0x7276A	0x0802	213114	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
706	978	24	2	0x7276E	0x66F4	213184	0x72764	70	branch	taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
707	978	24	2	0x72764	0x1439	213254	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
708	978	24	2	0x7276A	0x0802	213373	0x7276E	84	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
709	978	24	2	0x7276E	0x66F4	213457	0x72764	70	branch	taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
710	978	24	2	0x72764	0x1439	213527	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
711	978	24	2	0x7276A	0x0802	213646	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
712	978	24	2	0x7276E	0x66F4	213716	0x72770	56	branch	not_taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
713	978	24	2	0x72770	0x13C0	213772	0x72776	119	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
714	978	24	2	0x72776	0x4E71	213891	0x72778	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
715	978	24	2	0x72778	0x4E71	213919	0x7277A	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
716	978	24	2	0x7277A	0x4E71	213947	0x7277C	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
717	978	24	2	0x7277C	0x1439	213975	0x72782	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
718	978	24	2	0x72782	0x0802	214094	0x72786	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
719	978	24	2	0x72786	0x66F4	214164	0x72788	56	branch	not_taken	control_flow,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
720	978	24	2	0x72788	0x13C1	214220	0x7278E	119	linear	n/a	ordinary,ym_write	WriteFMII@s1.sounddriver.asm:1752-1769
721	978	25	2	0x7278E	0x4E75	214339	0x72CAA	126	return	target=0x72CAA	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
722	978	25	2	0x72CAA	0x4E75	214465	0x71D02	112	return	target=0x71D02	control_flow	SetVoice@s1.sounddriver.asm:2328-2375
723	978	25	2	0x71D02	0x60F0	214577	0x71CF4	70	branch	target=0x71CF4	control_flow	FMDoNext@s1.sounddriver.asm:365-393
724	978	25	2	0x71CF4	0x7A00	214647	0x71CF6	28	linear	n/a	ordinary	FMDoNext@s1.sounddriver.asm:365-393
725	978	25	2	0x71CF6	0x1A1C	214675	0x71CF8	56	linear	n/a	ordinary	FMDoNext@s1.sounddriver.asm:365-393
726	978	25	2	0x71CF8	0x0C05	214731	0x71CFC	56	linear	n/a	ordinary	FMDoNext@s1.sounddriver.asm:365-393
727	978	25	2	0x71CFC	0x6506	214787	0x71CFE	56	branch	not_taken	control_flow	FMDoNext@s1.sounddriver.asm:365-393
728	978	25	2	0x71CFE	0x4EBA	214843	0x72A5A	126	call	target=0x72A5A	control_flow	FMDoNext@s1.sounddriver.asm:365-393
729	978	25	2	0x72A5A	0x0445	214969	0x72A5E	56	linear	n/a	ordinary	CoordFlag@s1.sounddriver.asm:2066-2071
730	978	25	2	0x72A5E	0xE54D	215025	0x72A60	70	linear	n/a	ordinary	CoordFlag@s1.sounddriver.asm:2066-2071
731	978	25	2	0x72A60	0x4EFB	215095	0x72A64	98	jump	target=0x72A64	control_flow	CoordFlag@s1.sounddriver.asm:2066-2071
732	978	25	2	0x72A64	0x6000	215193	0x72ACC	70	branch	target=0x72ACC	control_flow	coordflagLookup@s1.sounddriver.asm:2074-2076
733	978	25	2	0x72ACC	0x121C	215263	0x72ACE	70	linear	n/a	ordinary	cfPanningAMSFMS@s1.sounddriver.asm:2128-2138
734	978	25	2	0x72ACE	0x4A2D	215333	0x72AD2	84	linear	n/a	ordinary	cfPanningAMSFMS@s1.sounddriver.asm:2128-2138
735	978	25	2	0x72AD2	0x6B16	215417	0x72AD4	56	branch	not_taken	control_flow	cfPanningAMSFMS@s1.sounddriver.asm:2128-2138
736	978	25	2	0x72AD4	0x102D	215473	0x72AD8	84	linear	n/a	ordinary	cfPanningAMSFMS@s1.sounddriver.asm:2128-2138
737	978	25	2	0x72AD8	0x0200	215557	0x72ADC	56	linear	n/a	ordinary	cfPanningAMSFMS@s1.sounddriver.asm:2128-2138
738	978	25	2	0x72ADC	0x8200	215613	0x72ADE	28	linear	n/a	ordinary	cfPanningAMSFMS@s1.sounddriver.asm:2128-2138
739	978	25	2	0x72ADE	0x1B41	215641	0x72AE2	84	linear	n/a	ordinary	cfPanningAMSFMS@s1.sounddriver.asm:2128-2138
740	978	25	2	0x72AE2	0x103C	215725	0x72AE6	56	linear	n/a	ordinary	cfPanningAMSFMS@s1.sounddriver.asm:2128-2138
741	978	25	2	0x72AE6	0x6000	215781	0x72716	70	branch	target=0x72716	control_flow	cfPanningAMSFMS@s1.sounddriver.asm:2128-2138
742	978	25	2	0x72716	0x0815	215851	0x7271A	84	linear	n/a	ordinary	WriteFMIorIIMain@s1.sounddriver.asm:1701-1709
743	978	25	2	0x7271A	0x6604	215935	0x7271C	56	branch	not_taken	control_flow	WriteFMIorIIMain@s1.sounddriver.asm:1701-1709
744	978	25	2	0x7271C	0x6000	215991	0x72722	70	branch	target=0x72722	control_flow	WriteFMIorIIMain@s1.sounddriver.asm:1701-1709
745	978	25	2	0x72722	0x082D	216061	0x72728	112	linear	n/a	ordinary	WriteFMIorII@s1.sounddriver.asm:1712-1717
746	978	25	2	0x72728	0x6630	216173	0x7275A	84	branch	taken	control_flow	WriteFMIorII@s1.sounddriver.asm:1712-1717
747	978	25	2	0x7275A	0x142D	216257	0x7275E	84	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
748	978	25	2	0x7275E	0x0882	216341	0x72762	84	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
749	978	25	2	0x72762	0xD002	216425	0x72764	28	linear	n/a	ordinary	WriteFMIIPart@s1.sounddriver.asm:1745-1750
750	978	25	2	0x72764	0x1439	216453	0x7276A	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
751	978	25	2	0x7276A	0x0802	216572	0x7276E	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
752	978	25	2	0x7276E	0x66F4	216642	0x72770	56	branch	not_taken	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
753	978	25	2	0x72770	0x13C0	216698	0x72776	119	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
754	978	25	2	0x72776	0x4E71	216817	0x72778	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
755	978	25	2	0x72778	0x4E71	216845	0x7277A	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
756	978	25	2	0x7277A	0x4E71	216873	0x7277C	28	linear	n/a	ordinary	WriteFMII@s1.sounddriver.asm:1752-1769
757	978	25	2	0x7277C	0x1439	216901	0x72782	119	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
758	978	25	2	0x72782	0x0802	217020	0x72786	70	linear	n/a	ordinary,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
759	978	25	2	0x72786	0x66F4	217090	0x72788	70	branch	not_taken	control_flow,busy_poll	WriteFMII@s1.sounddriver.asm:1752-1769
760	978	25	2	0x72788	0x13C1	217160	0x7278E	119	linear	n/a	ordinary,ym_write	WriteFMII@s1.sounddriver.asm:1752-1769
761	978	26	2	0x7278E	0x4E75	217279	0x71D02	112	return	target=0x71D02	control_flow	WriteFMII@s1.sounddriver.asm:1752-1769
762	978	26	2	0x71D02	0x60F0	217391	0x71CF4	70	branch	target=0x71CF4	control_flow	FMDoNext@s1.sounddriver.asm:365-393
763	978	26	2	0x71CF4	0x7A00	217461	0x71CF6	28	linear	n/a	ordinary	FMDoNext@s1.sounddriver.asm:365-393
764	978	26	2	0x71CF6	0x1A1C	217489	0x71CF8	56	linear	n/a	ordinary	FMDoNext@s1.sounddriver.asm:365-393
765	978	26	2	0x71CF8	0x0C05	217545	0x71CFC	56	linear	n/a	ordinary	FMDoNext@s1.sounddriver.asm:365-393
766	978	26	2	0x71CFC	0x6506	217601	0x71D04	70	branch	taken	control_flow	FMDoNext@s1.sounddriver.asm:365-393
767	978	26	2	0x71D04	0x4EBA	217671	0x726FE	126	call	target=0x726FE	control_flow	FMDoNext@s1.sounddriver.asm:365-393
768	978	26	2	0x726FE	0x0815	217797	0x72702	84	linear	n/a	ordinary	FMNoteOff@s1.sounddriver.asm:1683-1698
769	978	26	2	0x72702	0x6610	217881	0x72704	56	branch	not_taken	control_flow	FMNoteOff@s1.sounddriver.asm:1683-1698
770	978	26	2	0x72704	0x0815	217937	0x72708	84	linear	n/a	ordinary	FMNoteOff@s1.sounddriver.asm:1683-1698
771	978	26	2	0x72708	0x660A	218021	0x7270A	70	branch	not_taken	control_flow	FMNoteOff@s1.sounddriver.asm:1683-1698
772	978	26	2	0x7270A	0x7028	218091	0x7270C	28	linear	n/a	ordinary	FMNoteOff@s1.sounddriver.asm:1683-1698
773	978	26	2	0x7270C	0x122D	218119	0x72710	84	linear	n/a	ordinary	FMNoteOff@s1.sounddriver.asm:1683-1698
774	978	26	2	0x72710	0x6000	218203	0x7272E	70	branch	target=0x7272E	control_flow	FMNoteOff@s1.sounddriver.asm:1683-1698
775	978	26	2	0x7272E	0x1439	218273	0x72734	119	linear	n/a	ordinary,busy_poll	WriteFMI@s1.sounddriver.asm:1725-1742
776	978	26	2	0x72734	0x0802	218392	0x72738	70	linear	n/a	ordinary,busy_poll	WriteFMI@s1.sounddriver.asm:1725-1742
777	978	26	2	0x72738	0x66F4	218462	0x7272E	70	branch	taken	control_flow	WriteFMI@s1.sounddriver.asm:1725-1742
778	978	26	2	0x7272E	0x1439	218532	0x72734	119	linear	n/a	ordinary,busy_poll	WriteFMI@s1.sounddriver.asm:1725-1742
779	978	26	2	0x72734	0x0802	218651	0x72738	70	linear	n/a	ordinary,busy_poll	WriteFMI@s1.sounddriver.asm:1725-1742
780	978	26	2	0x72738	0x66F4	218721	0x7273A	56	branch	not_taken	control_flow	WriteFMI@s1.sounddriver.asm:1725-1742
781	978	26	2	0x7273A	0x13C0	218777	0x72740	119	linear	n/a	ordinary	WriteFMI@s1.sounddriver.asm:1725-1742
782	978	26	2	0x72740	0x4E71	218896	0x72742	28	linear	n/a	ordinary	WriteFMI@s1.sounddriver.asm:1725-1742
783	978	26	2	0x72742	0x4E71	218924	0x72744	42	linear	n/a	ordinary	WriteFMI@s1.sounddriver.asm:1725-1742
784	978	26	2	0x72744	0x4E71	218966	0x72746	28	linear	n/a	ordinary	WriteFMI@s1.sounddriver.asm:1725-1742
785	978	26	2	0x72746	0x1439	218994	0x7274C	119	linear	n/a	ordinary,busy_poll	WriteFMI@s1.sounddriver.asm:1725-1742
786	978	26	2	0x7274C	0x0802	219113	0x72750	70	linear	n/a	ordinary,busy_poll	WriteFMI@s1.sounddriver.asm:1725-1742
787	978	26	2	0x72750	0x66F4	219183	0x72752	56	branch	not_taken	control_flow,busy_poll	WriteFMI@s1.sounddriver.asm:1725-1742
788	978	26	2	0x72752	0x13C1	219239	0x72758	119	linear	n/a	ordinary,ym_write	WriteFMI@s1.sounddriver.asm:1725-1742
789	978	27	2	0x72758	0x4E75	219358	0x71D08	112	return	target=0x71D08	control_flow	WriteFMI@s1.sounddriver.asm:1725-1742
790	978	27	2	0x71D08	0x4A05	219470	0x71D0A	28	linear	n/a	ordinary	FMDoNext@s1.sounddriver.asm:365-393
791	978	27	2	0x71D0A	0x6A0E	219498	0x71D0C	56	branch	not_taken	control_flow	FMDoNext@s1.sounddriver.asm:365-393
792	978	27	2	0x71D0C	0x4EBA	219554	0x71D22	126	call	target=0x71D22	control_flow	FMDoNext@s1.sounddriver.asm:365-393
793	978	27	2	0x71D22	0x0405	219680	0x71D26	56	linear	n/a	ordinary	FMSetFreq@s1.sounddriver.asm:396-407
794	978	27	2	0x71D26	0x6730	219736	0x71D28	56	branch	not_taken	control_flow	FMSetFreq@s1.sounddriver.asm:396-407
795	978	27	2	0x71D28	0xDA2D	219792	0x71D2C	84	linear	n/a	ordinary	FMSetFreq@s1.sounddriver.asm:396-407
796	978	27	2	0x71D2C	0x0245	219876	0x71D30	70	linear	n/a	ordinary	FMSetFreq@s1.sounddriver.asm:396-407
797	978	27	2	0x71D30	0xE34D	219946	0x71D32	56	linear	n/a	ordinary	FMSetFreq@s1.sounddriver.asm:396-407
798	978	27	2	0x71D32	0x41FA	220002	0x71D36	56	linear	n/a	ordinary	FMSetFreq@s1.sounddriver.asm:396-407
799	978	27	2	0x71D36	0x3C30	220058	0x71D3A	98	linear	n/a	ordinary	FMSetFreq@s1.sounddriver.asm:396-407
800	978	27	2	0x71D3A	0x3B46	220156	0x71D3E	84	linear	n/a	ordinary	FMSetFreq@s1.sounddriver.asm:396-407
